,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
3558,other,649.json,4.033944273043084,6.262372161922483,7.129784929576792,5.042163351744834,1.8483049795031548,9.17428433895111,2.7459586411714554,-1.2915324455743384,3.980240970849991,1.609123009388728,6.947057358920574,3.808686152450155,8.836533576250076,-5.098752379417419,-5.100218598024494,-4.8562926054000854
3559,other,634.json,4.509206211050818,7.295810608618673,8.143257627345154,5.414388749630902,2.428150102496147,10.371284484863281,3.189903497695923,-0.1325845083811541,4.380588680505753,3.418170541755215,7.3149364441633224,4.755154263474456,9.369999915361404,-4.886786341667175,-4.887738771855609,-4.989411234855652
3560,other,829.json,5.229567374481652,9.10887329990336,11.469965034463662,6.684301300552111,4.375442564487457,15.88426649570465,4.696031808853149,2.600367302695706,5.733335316181183,7.347911430370002,8.881013691425323,7.106477399624822,10.0770902633667,-4.505571126937866,-4.506110096929116,-4.343754947185516
3561,other,804.json,4.785080720395232,7.628951529702439,9.081666561028932,5.837816561709451,2.0866405963897705,12.009004354476929,2.556743398308754,0.036421569219562855,4.175534397363663,4.290177999160294,10.160486996173859,8.110714972160766,12.461908906698227,-8.073846399784088,-8.074293402941203,-8.286374509334564
3562,other,1589.json,6.256017759843855,8.635523572771211,10.570983462973274,9.458219941395319,4.814523458480835,12.497552633285522,5.629615783691406,3.282801741317943,6.037125587463379,8.562516753840523,7.2540246695280075,5.722438945731788,8.533735424280167,-2.4395012110471725,-2.439637204413845,-2.4966098368167877
3563,other,309.json,5.193738990249216,7.7617578286199835,11.833126691053945,7.410159488965501,4.186208546161652,17.584936022758484,4.3953995406627655,2.1915747476396774,5.544848740100861,6.544225795255304,12.962518334388733,10.968089661769046,14.159419238567352,-8.776309788227081,-8.776514914129368,-8.614570498466492
3564,other,850.json,7.325484507628637,13.864306636238723,13.64855436024126,10.137129117956512,6.541179716587067,14.130245447158813,7.405818700790405,5.589808352467735,7.421668171882629,12.656725816245185,6.32297582924366,5.371607444813478,7.200342155992985,0.21820388734340668,0.21820090765425737,0.22132601588964462
3565,other,1215.json,7.4595819750883035,12.001898940071086,10.006173820723518,8.35052973780702,5.731106400489807,15.058649778366089,6.270852088928223,4.67349342453374,6.759847104549408,11.326594786364378,9.655993580818176,8.598385368871849,10.697420835494995,-3.924887180328369,-3.9248919443381087,-3.937573730945587
3566,other,534.json,4.397978776225382,7.5115979396208585,5.565871110186618,5.396342309728261,3.2696080207824707,8.887337148189545,4.6633704006671906,0.9256241267274099,4.901413321495056,4.727427692980273,5.955623611807823,3.6134014871916986,7.416863143444061,-2.6860155910253525,-2.6877773604642883,-2.515449821949005
3567,other,1388.json,5.030459891297594,9.385920965349028,10.03980060378342,7.407146371731985,3.5238108038902283,12.997567653656006,4.0496692061424255,2.346129052849581,5.039499402046204,8.84954540858555,14.493025839328766,13.336275943124143,14.296848177909851,-10.969215035438538,-10.990146890274563,-9.257348775863647
3568,other,982.json,1.8640771314635933,3.341124070727889,0.20913125533730598,2.9440679770714495,-3.038034737110138,1.239459365606308,-1.0060549899935722,-7.597283494388825,1.7494256794452667,-5.7226941197935055,3.1274351477622986,-1.4316393701738064,7.877830117940903,-6.1654698848724365,-6.165644124215019,-6.128404438495636
3569,other,1114.json,2.6787206132683745,3.821905866564214,13.945143309706744,2.480131621766664,0.7171742245554924,23.535250425338745,0.7423669844865799,-3.3273563883266934,3.288196325302124,-1.1510043411805957,13.953896574676037,9.909706871134473,16.88666820526123,-13.236722350120544,-13.237063259461166,-13.598471879959106
3570,other,598.json,4.6832786723593545,6.705766307747313,7.187609619392,5.010275584005077,2.5902997702360153,8.620334565639496,3.8588127493858337,-0.9783244909690136,4.302352219820023,1.5488599288233686,2.895143423229456,-0.6731713712152463,4.68297328799963,-0.30484365299344063,-0.30515311975376735,-0.3806210681796074
3571,other,1422.json,2.621346102348298,5.646820249380269,6.7664688904019155,2.05241923235633,-0.9445114433765411,11.381654739379883,-0.6820277683436871,-3.875283403805237,2.54485160112381,-0.7814876776772701,13.045500963926315,10.114771310373104,16.40539437532425,-13.990012407302856,-13.990054714178342,-13.86054277420044
3572,other,1086.json,-0.3130252833012057,0.8808459011230064,-13.310596896261444,-0.714634093681032,-10.181948840618134,3.819129765033722,-10.005527436733246,-12.199349196047413,-1.3571903854608536,-7.870022457600752,9.507955014705658,7.490557153220395,18.349867090582848,-19.68990385532379,-19.689906349267808,-19.7070574760437
3573,other,147.json,1.0557623254147912,1.5398001966574908,5.187526694277874,0.48273612600595817,-5.7215046882629395,6.019498109817505,-5.419991761445999,-13.081112239113311,1.0363976284861565,-12.175368869463801,-4.641564022749662,-11.999418134208526,2.306820936501026,-1.079940665513277,-1.0816941049047868,-1.2704233080148697
3574,other,282.json,6.417801531460227,9.610089085292037,9.752423214182674,8.8779324169389,4.092636704444885,12.707723379135132,4.7398655116558075,2.987208305789573,5.478303134441376,9.576109534246442,9.416348338127136,8.311321824809259,10.648514330387115,-5.323711633682251,-5.324113519019686,-5.17021119594574
3575,other,1285.json,0.24175198006395415,4.4437582909022435,-2.2456601823880287,3.5544462727482475,-4.901673793792725,-0.9837599215097725,-2.639881819486618,-7.023716322817036,0.5817294120788574,-2.876015792968356,1.9588953256607056,-0.16309663769559224,7.5056710839271545,-6.86056911945343,-6.860619685121444,-6.923941671848297
3576,other,1032.json,4.941482950146087,9.219599876822887,7.058674808331152,6.637075859162093,2.9959628731012344,9.162001013755798,4.1978468000888824,1.6297730253843121,4.753396362066269,7.319244197757117,6.858628466725349,5.493061616552852,8.73790517449379,-3.862665593624115,-3.8632885911685397,-3.9845088124275208
3577,other,174.json,3.7342795319001434,7.457642820097572,4.395610800886323,6.564175306666597,1.4191306754946709,5.602071583271027,3.50670725107193,-0.724005224741588,3.749445229768753,3.4366065121668123,5.889873914420605,3.7475305282768403,8.326226770877838,-4.470743238925934,-4.471535753018428,-4.576781541109085
